hcp_id,prediction_date,candidate_channel,email_freq,email_success_rate,email_recency_days,email_has_history,webinar_freq,webinar_success_rate,webinar_recency_days,webinar_has_history,rep_visit_freq,rep_visit_success_rate,rep_visit_recency_days,rep_visit_has_history,digital_ad_freq,digital_ad_success_rate,digital_ad_recency_days,digital_ad_has_history,phone_call_freq,phone_call_success_rate,phone_call_recency_days,phone_call_has_history,channel_diversity,specialty,segment,territory,practice_type,account_tenure,opt_out_flag,channel_preference,success_probability,rank_in_hcp,recommendation_tier
376,2026-01-03 17:00:00,digital_ad,7,0.2857142857142857,64.0,1,2,0.0,211.0,1,1,1.0,151.0,1,1,0.0,75.0,1,3,0.0,96.0,1,5,cardiology,low_value,TERR_10,private_practice,1.0,False,Mixed,0.099,4,Other
377,2026-01-03 17:00:00,rep_visit,16,0.0625,17.0,1,1,0.0,120.0,1,1,0.0,148.0,1,8,0.0,30.0,1,5,0.0,12.0,1,5,oncology,high_value,TERR_43,private_practice,3.1,False,In-Person-Heavy,0.2359,0,Primary
377,2026-01-03 17:00:00,phone_call,16,0.0625,17.0,1,1,0.0,120.0,1,1,0.0,148.0,1,8,0.0,30.0,1,5,0.0,12.0,1,5,oncology,high_value,TERR_43,private_practice,3.1,False,In-Person-Heavy,0.1656,1,Secondary
377,2026-01-03 17:00:00,email,16,0.0625,17.0,1,1,0.0,120.0,1,1,0.0,148.0,1,8,0.0,30.0,1,5,0.0,12.0,1,5,oncology,high_value,TERR_43,private_practice,3.1,False,In-Person-Heavy,0.1532,2,Supporting
377,2026-01-03 17:00:00,webinar,16,0.0625,17.0,1,1,0.0,120.0,1,1,0.0,148.0,1,8,0.0,30.0,1,5,0.0,12.0,1,5,oncology,high_value,TERR_43,private_practice,3.1,False,In-Person-Heavy,0.1508,3,Other
377,2026-01-03 17:00:00,digital_ad,16,0.0625,17.0,1,1,0.0,120.0,1,1,0.0,148.0,1,8,0.0,30.0,1,5,0.0,12.0,1,5,oncology,high_value,TERR_43,private_practice,3.1,False,In-Person-Heavy,0.0964,4,Other
378,2026-01-03 17:00:00,rep_visit,0,0.0,,0,2,0.0,193.0,1,8,1.0,22.0,1,0,0.0,,0,0,0.0,,0,2,oncology,low_value,TERR_04,private_practice,4.2,True,Digital-Heavy,0.8649,0,Primary
378,2026-01-03 17:00:00,phone_call,0,0.0,,0,2,0.0,193.0,1,8,1.0,22.0,1,0,0.0,,0,0,0.0,,0,2,oncology,low_value,TERR_04,private_practice,4.2,True,Digital-Heavy,0.4649,1,Secondary
378,2026-01-03 17:00:00,webinar,0,0.0,,0,2,0.0,193.0,1,8,1.0,22.0,1,0,0.0,,0,0,0.0,,0,2,oncology,low_value,TERR_04,private_practice,4.2,True,Digital-Heavy,0.3187,2,Supporting
378,2026-01-03 17:00:00,email,0,0.0,,0,2,0.0,193.0,1,8,1.0,22.0,1,0,0.0,,0,0,0.0,,0,2,oncology,low_value,TERR_04,private_practice,4.2,True,Digital-Heavy,0.2424,3,Other
378,2026-01-03 17:00:00,digital_ad,0,0.0,,0,2,0.0,193.0,1,8,1.0,22.0,1,0,0.0,,0,0,0.0,,0,2,oncology,low_value,TERR_04,private_practice,4.2,True,Digital-Heavy,0.1392,4,Other
379,2026-01-03 17:00:00,rep_visit,13,0.3076923076923077,95.0,1,1,0.0,120.0,1,0,0.0,,0,10,0.2,52.0,1,6,0.16666666666666666,3.0,1,4,primary_care,high_value,TERR_11,clinic,6.1,False,Mixed,0.2058,0,Primary
379,2026-01-03 17:00:00,email,13,0.3076923076923077,95.0,1,1,0.0,120.0,1,0,0.0,,0,10,0.2,52.0,1,6,0.16666666666666666,3.0,1,4,primary_care,high_value,TERR_11,clinic,6.1,False,Mixed,0.1537,1,Secondary
379,2026-01-03 17:00:00,phone_call,13,0.3076923076923077,95.0,1,1,0.0,120.0,1,0,0.0,,0,10,0.2,52.0,1,6,0.16666666666666666,3.0,1,4,primary_care,high_value,TERR_11,clinic,6.1,False,Mixed,0.1484,2,Supporting
379,2026-01-03 17:00:00,webinar,13,0.3076923076923077,95.0,1,1,0.0,120.0,1,0,0.0,,0,10,0.2,52.0,1,6,0.16666666666666666,3.0,1,4,primary_care,high_value,TERR_11,clinic,6.1,False,Mixed,0.1445,3,Other
379,2026-01-03 17:00:00,digital_ad,13,0.3076923076923077,95.0,1,1,0.0,120.0,1,0,0.0,,0,10,0.2,52.0,1,6,0.16666666666666666,3.0,1,4,primary_care,high_value,TERR_11,clinic,6.1,False,Mixed,0.1233,4,Other
380,2026-01-03 17:00:00,rep_visit,3,0.0,155.0,1,2,0.0,114.0,1,8,0.375,59.0,1,0,0.0,,0,3,0.3333333333333333,64.0,1,4,dermatology,low_value,TERR_14,private_practice,1.5,False,Digital-Heavy,0.6755,0,Primary
380,2026-01-03 17:00:00,phone_call,3,0.0,155.0,1,2,0.0,114.0,1,8,0.375,59.0,1,0,0.0,,0,3,0.3333333333333333,64.0,1,4,dermatology,low_value,TERR_14,private_practice,1.5,False,Digital-Heavy,0.3379,1,Secondary
380,2026-01-03 17:00:00,webinar,3,0.0,155.0,1,2,0.0,114.0,1,8,0.375,59.0,1,0,0.0,,0,3,0.3333333333333333,64.0,1,4,dermatology,low_value,TERR_14,private_practice,1.5,False,Digital-Heavy,0.2932,2,Supporting
380,2026-01-03 17:00:00,email,3,0.0,155.0,1,2,0.0,114.0,1,8,0.375,59.0,1,0,0.0,,0,3,0.3333333333333333,64.0,1,4,dermatology,low_value,TERR_14,private_practice,1.5,False,Digital-Heavy,0.1584,3,Other
380,2026-01-03 17:00:00,digital_ad,3,0.0,155.0,1,2,0.0,114.0,1,8,0.375,59.0,1,0,0.0,,0,3,0.3333333333333333,64.0,1,4,dermatology,low_value,TERR_14,private_practice,1.5,False,Digital-Heavy,0.1238,4,Other
381,2026-01-03 17:00:00,phone_call,0,0.0,,0,4,0.25,141.0,1,11,0.18181818181818182,5.0,1,1,0.0,326.0,1,0,0.0,,0,3,oncology,low_value,TERR_49,private_practice,2.8,True,Digital-Heavy,0.1605,0,Primary
381,2026-01-03 17:00:00,rep_visit,0,0.0,,0,4,0.25,141.0,1,11,0.18181818181818182,5.0,1,1,0.0,326.0,1,0,0.0,,0,3,oncology,low_value,TERR_49,private_practice,2.8,True,Digital-Heavy,0.1418,1,Secondary
381,2026-01-03 17:00:00,email,0,0.0,,0,4,0.25,141.0,1,11,0.18181818181818182,5.0,1,1,0.0,326.0,1,0,0.0,,0,3,oncology,low_value,TERR_49,private_practice,2.8,True,Digital-Heavy,0.1308,2,Supporting
381,2026-01-03 17:00:00,webinar,0,0.0,,0,4,0.25,141.0,1,11,0.18181818181818182,5.0,1,1,0.0,326.0,1,0,0.0,,0,3,oncology,low_value,TERR_49,private_practice,2.8,True,Digital-Heavy,0.1271,3,Other
381,2026-01-03 17:00:00,digital_ad,0,0.0,,0,4,0.25,141.0,1,11,0.18181818181818182,5.0,1,1,0.0,326.0,1,0,0.0,,0,3,oncology,low_value,TERR_49,private_practice,2.8,True,Digital-Heavy,0.1053,4,Other
382,2026-01-03 17:00:00,rep_visit,8,0.125,11.0,1,1,1.0,339.0,1,3,0.6666666666666666,5.0,1,5,0.0,86.0,1,6,0.16666666666666666,19.0,1,5,cardiology,medium_value,TERR_41,clinic,3.7,False,In-Person-Heavy,0.3016,0,Primary
382,2026-01-03 17:00:00,webinar,8,0.125,11.0,1,1,1.0,339.0,1,3,0.6666666666666666,5.0,1,5,0.0,86.0,1,6,0.16666666666666666,19.0,1,5,cardiology,medium_value,TERR_41,clinic,3.7,False,In-Person-Heavy,0.228,1,Secondary
382,2026-01-03 17:00:00,phone_call,8,0.125,11.0,1,1,1.0,339.0,1,3,0.6666666666666666,5.0,1,5,0.0,86.0,1,6,0.16666666666666666,19.0,1,5,cardiology,medium_value,TERR_41,clinic,3.7,False,In-Person-Heavy,0.2077,2,Supporting
382,2026-01-03 17:00:00,email,8,0.125,11.0,1,1,1.0,339.0,1,3,0.6666666666666666,5.0,1,5,0.0,86.0,1,6,0.16666666666666666,19.0,1,5,cardiology,medium_value,TERR_41,clinic,3.7,False,In-Person-Heavy,0.1711,3,Other
382,2026-01-03 17:00:00,digital_ad,8,0.125,11.0,1,1,1.0,339.0,1,3,0.6666666666666666,5.0,1,5,0.0,86.0,1,6,0.16666666666666666,19.0,1,5,cardiology,medium_value,TERR_41,clinic,3.7,False,In-Person-Heavy,0.094,4,Other
383,2026-01-03 17:00:00,rep_visit,5,0.0,127.0,1,3,0.0,31.0,1,4,0.25,40.0,1,4,0.0,22.0,1,2,0.5,221.0,1,5,oncology,low_value,TERR_33,cancer_center,3.2,False,Digital-Heavy,0.3917,0,Primary
383,2026-01-03 17:00:00,phone_call,5,0.0,127.0,1,3,0.0,31.0,1,4,0.25,40.0,1,4,0.0,22.0,1,2,0.5,221.0,1,5,oncology,low_value,TERR_33,cancer_center,3.2,False,Digital-Heavy,0.2426,1,Secondary
383,2026-01-03 17:00:00,webinar,5,0.0,127.0,1,3,0.0,31.0,1,4,0.25,40.0,1,4,0.0,22.0,1,2,0.5,221.0,1,5,oncology,low_value,TERR_33,cancer_center,3.2,False,Digital-Heavy,0.2219,2,Supporting
383,2026-01-03 17:00:00,email,5,0.0,127.0,1,3,0.0,31.0,1,4,0.25,40.0,1,4,0.0,22.0,1,2,0.5,221.0,1,5,oncology,low_value,TERR_33,cancer_center,3.2,False,Digital-Heavy,0.1478,3,Other
383,2026-01-03 17:00:00,digital_ad,5,0.0,127.0,1,3,0.0,31.0,1,4,0.25,40.0,1,4,0.0,22.0,1,2,0.5,221.0,1,5,oncology,low_value,TERR_33,cancer_center,3.2,False,Digital-Heavy,0.1075,4,Other
384,2026-01-03 17:00:00,rep_visit,13,0.46153846153846156,18.0,1,8,0.0,2.0,1,1,1.0,344.0,1,8,0.25,85.0,1,4,0.25,26.0,1,5,dermatology,high_value,TERR_43,private_practice,1.9,False,Digital-Heavy,0.2527,0,Primary
384,2026-01-03 17:00:00,email,13,0.46153846153846156,18.0,1,8,0.0,2.0,1,1,1.0,344.0,1,8,0.25,85.0,1,4,0.25,26.0,1,5,dermatology,high_value,TERR_43,private_practice,1.9,False,Digital-Heavy,0.2162,1,Secondary
384,2026-01-03 17:00:00,webinar,13,0.46153846153846156,18.0,1,8,0.0,2.0,1,1,1.0,344.0,1,8,0.25,85.0,1,4,0.25,26.0,1,5,dermatology,high_value,TERR_43,private_practice,1.9,False,Digital-Heavy,0.1863,2,Supporting
384,2026-01-03 17:00:00,phone_call,13,0.46153846153846156,18.0,1,8,0.0,2.0,1,1,1.0,344.0,1,8,0.25,85.0,1,4,0.25,26.0,1,5,dermatology,high_value,TERR_43,private_practice,1.9,False,Digital-Heavy,0.1756,3,Other
384,2026-01-03 17:00:00,digital_ad,13,0.46153846153846156,18.0,1,8,0.0,2.0,1,1,1.0,344.0,1,8,0.25,85.0,1,4,0.25,26.0,1,5,dermatology,high_value,TERR_43,private_practice,1.9,False,Digital-Heavy,0.1346,4,Other
385,2026-01-03 17:00:00,rep_visit,6,0.16666666666666666,5.0,1,5,0.8,22.0,1,2,0.5,137.0,1,6,0.0,58.0,1,0,0.0,,0,4,primary_care,medium_value,TERR_21,private_practice,2.4,False,In-Person-Heavy,0.2248,0,Primary
385,2026-01-03 17:00:00,webinar,6,0.16666666666666666,5.0,1,5,0.8,22.0,1,2,0.5,137.0,1,6,0.0,58.0,1,0,0.0,,0,4,primary_care,medium_value,TERR_21,private_practice,2.4,False,In-Person-Heavy,0.1594,1,Secondary
385,2026-01-03 17:00:00,email,6,0.16666666666666666,5.0,1,5,0.8,22.0,1,2,0.5,137.0,1,6,0.0,58.0,1,0,0.0,,0,4,primary_care,medium_value,TERR_21,private_practice,2.4,False,In-Person-Heavy,0.1406,2,Supporting
385,2026-01-03 17:00:00,phone_call,6,0.16666666666666666,5.0,1,5,0.8,22.0,1,2,0.5,137.0,1,6,0.0,58.0,1,0,0.0,,0,4,primary_care,medium_value,TERR_21,private_practice,2.4,False,In-Person-Heavy,0.1313,3,Other
385,2026-01-03 17:00:00,digital_ad,6,0.16666666666666666,5.0,1,5,0.8,22.0,1,2,0.5,137.0,1,6,0.0,58.0,1,0,0.0,,0,4,primary_care,medium_value,TERR_21,private_practice,2.4,False,In-Person-Heavy,0.0834,4,Other
386,2026-01-03 17:00:00,rep_visit,0,0.0,,0,4,0.0,218.0,1,0,0.0,,0,4,0.25,18.0,1,0,0.0,,0,2,oncology,low_value,TERR_10,cancer_center,0.5,True,In-Person-Heavy,0.5072,0,Primary
386,2026-01-03 17:00:00,email,0,0.0,,0,4,0.0,218.0,1,0,0.0,,0,4,0.25,18.0,1,0,0.0,,0,2,oncology,low_value,TERR_10,cancer_center,0.5,True,In-Person-Heavy,0.2529,1,Secondary
386,2026-01-03 17:00:00,webinar,0,0.0,,0,4,0.0,218.0,1,0,0.0,,0,4,0.25,18.0,1,0,0.0,,0,2,oncology,low_value,TERR_10,cancer_center,0.5,True,In-Person-Heavy,0.2443,2,Supporting
386,2026-01-03 17:00:00,phone_call,0,0.0,,0,4,0.0,218.0,1,0,0.0,,0,4,0.25,18.0,1,0,0.0,,0,2,oncology,low_value,TERR_10,cancer_center,0.5,True,In-Person-Heavy,0.2337,3,Other
386,2026-01-03 17:00:00,digital_ad,0,0.0,,0,4,0.0,218.0,1,0,0.0,,0,4,0.25,18.0,1,0,0.0,,0,2,oncology,low_value,TERR_10,cancer_center,0.5,True,In-Person-Heavy,0.1616,4,Other
387,2026-01-03 17:00:00,rep_visit,5,0.2,101.0,1,5,0.8,144.0,1,11,0.7272727272727273,22.0,1,2,0.0,157.0,1,12,0.3333333333333333,3.0,1,5,cardiology,high_value,TERR_10,hospital,2.8,False,In-Person-Heavy,0.3823,0,Primary
387,2026-01-03 17:00:00,phone_call,5,0.2,101.0,1,5,0.8,144.0,1,11,0.7272727272727273,22.0,1,2,0.0,157.0,1,12,0.3333333333333333,3.0,1,5,cardiology,high_value,TERR_10,hospital,2.8,False,In-Person-Heavy,0.2272,1,Secondary
387,2026-01-03 17:00:00,webinar,5,0.2,101.0,1,5,0.8,144.0,1,11,0.7272727272727273,22.0,1,2,0.0,157.0,1,12,0.3333333333333333,3.0,1,5,cardiology,high_value,TERR_10,hospital,2.8,False,In-Person-Heavy,0.1855,2,Supporting
387,2026-01-03 17:00:00,email,5,0.2,101.0,1,5,0.8,144.0,1,11,0.7272727272727273,22.0,1,2,0.0,157.0,1,12,0.3333333333333333,3.0,1,5,cardiology,high_value,TERR_10,hospital,2.8,False,In-Person-Heavy,0.1178,3,Other
387,2026-01-03 17:00:00,digital_ad,5,0.2,101.0,1,5,0.8,144.0,1,11,0.7272727272727273,22.0,1,2,0.0,157.0,1,12,0.3333333333333333,3.0,1,5,cardiology,high_value,TERR_10,hospital,2.8,False,In-Person-Heavy,0.1029,4,Other
388,2026-01-03 17:00:00,rep_visit,2,0.0,87.0,1,4,0.0,142.0,1,14,0.8571428571428571,10.0,1,1,0.0,96.0,1,5,0.6,64.0,1,5,cardiology,high_value,TERR_07,hospital,1.7,False,Mixed,0.6755,0,Primary
388,2026-01-03 17:00:00,phone_call,2,0.0,87.0,1,4,0.0,142.0,1,14,0.8571428571428571,10.0,1,1,0.0,96.0,1,5,0.6,64.0,1,5,cardiology,high_value,TERR_07,hospital,1.7,False,Mixed,0.4434,1,Secondary
388,2026-01-03 17:00:00,webinar,2,0.0,87.0,1,4,0.0,142.0,1,14,0.8571428571428571,10.0,1,1,0.0,96.0,1,5,0.6,64.0,1,5,cardiology,high_value,TERR_07,hospital,1.7,False,Mixed,0.2897,2,Supporting
388,2026-01-03 17:00:00,email,2,0.0,87.0,1,4,0.0,142.0,1,14,0.8571428571428571,10.0,1,1,0.0,96.0,1,5,0.6,64.0,1,5,cardiology,high_value,TERR_07,hospital,1.7,False,Mixed,0.1612,3,Other
388,2026-01-03 17:00:00,digital_ad,2,0.0,87.0,1,4,0.0,142.0,1,14,0.8571428571428571,10.0,1,1,0.0,96.0,1,5,0.6,64.0,1,5,cardiology,high_value,TERR_07,hospital,1.7,False,Mixed,0.1008,4,Other
389,2026-01-03 17:00:00,rep_visit,10,0.2,73.0,1,5,0.2,109.0,1,1,0.0,50.0,1,16,0.3125,8.0,1,3,0.0,40.0,1,5,endocrinology,high_value,TERR_28,clinic,1.5,False,In-Person-Heavy,0.2543,0,Primary
389,2026-01-03 17:00:00,webinar,10,0.2,73.0,1,5,0.2,109.0,1,1,0.0,50.0,1,16,0.3125,8.0,1,3,0.0,40.0,1,5,endocrinology,high_value,TERR_28,clinic,1.5,False,In-Person-Heavy,0.1675,1,Secondary
389,2026-01-03 17:00:00,email,10,0.2,73.0,1,5,0.2,109.0,1,1,0.0,50.0,1,16,0.3125,8.0,1,3,0.0,40.0,1,5,endocrinology,high_value,TERR_28,clinic,1.5,False,In-Person-Heavy,0.1628,2,Supporting
389,2026-01-03 17:00:00,phone_call,10,0.2,73.0,1,5,0.2,109.0,1,1,0.0,50.0,1,16,0.3125,8.0,1,3,0.0,40.0,1,5,endocrinology,high_value,TERR_28,clinic,1.5,False,In-Person-Heavy,0.1607,3,Other
389,2026-01-03 17:00:00,digital_ad,10,0.2,73.0,1,5,0.2,109.0,1,1,0.0,50.0,1,16,0.3125,8.0,1,3,0.0,40.0,1,5,endocrinology,high_value,TERR_28,clinic,1.5,False,In-Person-Heavy,0.0955,4,Other
390,2026-01-03 17:00:00,rep_visit,10,0.0,12.0,1,3,0.0,51.0,1,0,0.0,,0,5,0.2,5.0,1,4,0.25,17.0,1,4,cardiology,low_value,TERR_28,clinic,1.5,False,Mixed,0.2083,0,Primary
390,2026-01-03 17:00:00,webinar,10,0.0,12.0,1,3,0.0,51.0,1,0,0.0,,0,5,0.2,5.0,1,4,0.25,17.0,1,4,cardiology,low_value,TERR_28,clinic,1.5,False,Mixed,0.1173,1,Secondary
390,2026-01-03 17:00:00,phone_call,10,0.0,12.0,1,3,0.0,51.0,1,0,0.0,,0,5,0.2,5.0,1,4,0.25,17.0,1,4,cardiology,low_value,TERR_28,clinic,1.5,False,Mixed,0.0996,2,Supporting
390,2026-01-03 17:00:00,email,10,0.0,12.0,1,3,0.0,51.0,1,0,0.0,,0,5,0.2,5.0,1,4,0.25,17.0,1,4,cardiology,low_value,TERR_28,clinic,1.5,False,Mixed,0.0943,3,Other
390,2026-01-03 17:00:00,digital_ad,10,0.0,12.0,1,3,0.0,51.0,1,0,0.0,,0,5,0.2,5.0,1,4,0.25,17.0,1,4,cardiology,low_value,TERR_28,clinic,1.5,False,Mixed,0.0755,4,Other
391,2026-01-03 17:00:00,rep_visit,7,0.2857142857142857,3.0,1,3,0.0,66.0,1,0,0.0,,0,9,0.0,29.0,1,4,0.5,18.0,1,4,primary_care,medium_value,TERR_33,private_practice,6.3,False,Digital-Heavy,0.1733,0,Primary
391,2026-01-03 17:00:00,email,7,0.2857142857142857,3.0,1,3,0.0,66.0,1,0,0.0,,0,9,0.0,29.0,1,4,0.5,18.0,1,4,primary_care,medium_value,TERR_33,private_practice,6.3,False,Digital-Heavy,0.1597,1,Secondary
391,2026-01-03 17:00:00,phone_call,7,0.2857142857142857,3.0,1,3,0.0,66.0,1,0,0.0,,0,9,0.0,29.0,1,4,0.5,18.0,1,4,primary_care,medium_value,TERR_33,private_practice,6.3,False,Digital-Heavy,0.1544,2,Supporting
391,2026-01-03 17:00:00,webinar,7,0.2857142857142857,3.0,1,3,0.0,66.0,1,0,0.0,,0,9,0.0,29.0,1,4,0.5,18.0,1,4,primary_care,medium_value,TERR_33,private_practice,6.3,False,Digital-Heavy,0.1446,3,Other
391,2026-01-03 17:00:00,digital_ad,7,0.2857142857142857,3.0,1,3,0.0,66.0,1,0,0.0,,0,9,0.0,29.0,1,4,0.5,18.0,1,4,primary_care,medium_value,TERR_33,private_practice,6.3,False,Digital-Heavy,0.0951,4,Other
392,2026-01-03 17:00:00,rep_visit,3,0.3333333333333333,78.0,1,3,0.3333333333333333,2.0,1,7,0.5714285714285714,66.0,1,6,0.0,47.0,1,8,0.0,30.0,1,5,endocrinology,medium_value,TERR_23,clinic,2.7,False,In-Person-Heavy,0.3697,0,Primary
392,2026-01-03 17:00:00,webinar,3,0.3333333333333333,78.0,1,3,0.3333333333333333,2.0,1,7,0.5714285714285714,66.0,1,6,0.0,47.0,1,8,0.0,30.0,1,5,endocrinology,medium_value,TERR_23,clinic,2.7,False,In-Person-Heavy,0.1933,1,Secondary
392,2026-01-03 17:00:00,phone_call,3,0.3333333333333333,78.0,1,3,0.3333333333333333,2.0,1,7,0.5714285714285714,66.0,1,6,0.0,47.0,1,8,0.0,30.0,1,5,endocrinology,medium_value,TERR_23,clinic,2.7,False,In-Person-Heavy,0.1634,2,Supporting
392,2026-01-03 17:00:00,email,3,0.3333333333333333,78.0,1,3,0.3333333333333333,2.0,1,7,0.5714285714285714,66.0,1,6,0.0,47.0,1,8,0.0,30.0,1,5,endocrinology,medium_value,TERR_23,clinic,2.7,False,In-Person-Heavy,0.1412,3,Other
392,2026-01-03 17:00:00,digital_ad,3,0.3333333333333333,78.0,1,3,0.3333333333333333,2.0,1,7,0.5714285714285714,66.0,1,6,0.0,47.0,1,8,0.0,30.0,1,5,endocrinology,medium_value,TERR_23,clinic,2.7,False,In-Person-Heavy,0.0876,4,Other
393,2026-01-03 17:00:00,rep_visit,6,0.3333333333333333,1.0,1,3,0.0,165.0,1,1,0.0,345.0,1,3,0.0,179.0,1,1,0.0,354.0,1,5,cardiology,low_value,TERR_28,private_practice,0.5,False,Mixed,0.1877,0,Primary
393,2026-01-03 17:00:00,phone_call,6,0.3333333333333333,1.0,1,3,0.0,165.0,1,1,0.0,345.0,1,3,0.0,179.0,1,1,0.0,354.0,1,5,cardiology,low_value,TERR_28,private_practice,0.5,False,Mixed,0.1565,1,Secondary
393,2026-01-03 17:00:00,webinar,6,0.3333333333333333,1.0,1,3,0.0,165.0,1,1,0.0,345.0,1,3,0.0,179.0,1,1,0.0,354.0,1,5,cardiology,low_value,TERR_28,private_practice,0.5,False,Mixed,0.1513,2,Supporting
393,2026-01-03 17:00:00,email,6,0.3333333333333333,1.0,1,3,0.0,165.0,1,1,0.0,345.0,1,3,0.0,179.0,1,1,0.0,354.0,1,5,cardiology,low_value,TERR_28,private_practice,0.5,False,Mixed,0.1415,3,Other
393,2026-01-03 17:00:00,digital_ad,6,0.3333333333333333,1.0,1,3,0.0,165.0,1,1,0.0,345.0,1,3,0.0,179.0,1,1,0.0,354.0,1,5,cardiology,low_value,TERR_28,private_practice,0.5,False,Mixed,0.1413,4,Other
394,2026-01-03 17:00:00,rep_visit,9,0.3333333333333333,23.0,1,4,0.5,3.0,1,1,0.0,19.0,1,9,0.2222222222222222,53.0,1,3,0.3333333333333333,47.0,1,5,endocrinology,high_value,TERR_09,private_practice,3.1,False,In-Person-Heavy,0.1982,0,Primary
394,2026-01-03 17:00:00,webinar,9,0.3333333333333333,23.0,1,4,0.5,3.0,1,1,0.0,19.0,1,9,0.2222222222222222,53.0,1,3,0.3333333333333333,47.0,1,5,endocrinology,high_value,TERR_09,private_practice,3.1,False,In-Person-Heavy,0.1782,1,Secondary
394,2026-01-03 17:00:00,phone_call,9,0.3333333333333333,23.0,1,4,0.5,3.0,1,1,0.0,19.0,1,9,0.2222222222222222,53.0,1,3,0.3333333333333333,47.0,1,5,endocrinology,high_value,TERR_09,private_practice,3.1,False,In-Person-Heavy,0.16,2,Supporting
394,2026-01-03 17:00:00,email,9,0.3333333333333333,23.0,1,4,0.5,3.0,1,1,0.0,19.0,1,9,0.2222222222222222,53.0,1,3,0.3333333333333333,47.0,1,5,endocrinology,high_value,TERR_09,private_practice,3.1,False,In-Person-Heavy,0.1477,3,Other
394,2026-01-03 17:00:00,digital_ad,9,0.3333333333333333,23.0,1,4,0.5,3.0,1,1,0.0,19.0,1,9,0.2222222222222222,53.0,1,3,0.3333333333333333,47.0,1,5,endocrinology,high_value,TERR_09,private_practice,3.1,False,In-Person-Heavy,0.0848,4,Other
395,2026-01-03 17:00:00,rep_visit,5,0.0,107.0,1,4,0.75,45.0,1,9,0.4444444444444444,1.0,1,6,0.16666666666666666,39.0,1,8,0.125,102.0,1,5,oncology,high_value,TERR_03,hospital,1.8,False,Mixed,0.3712,0,Primary
395,2026-01-03 17:00:00,webinar,5,0.0,107.0,1,4,0.75,45.0,1,9,0.4444444444444444,1.0,1,6,0.16666666666666666,39.0,1,8,0.125,102.0,1,5,oncology,high_value,TERR_03,hospital,1.8,False,Mixed,0.205,1,Secondary
395,2026-01-03 17:00:00,phone_call,5,0.0,107.0,1,4,0.75,45.0,1,9,0.4444444444444444,1.0,1,6,0.16666666666666666,39.0,1,8,0.125,102.0,1,5,oncology,high_value,TERR_03,hospital,1.8,False,Mixed,0.1819,2,Supporting
395,2026-01-03 17:00:00,email,5,0.0,107.0,1,4,0.75,45.0,1,9,0.4444444444444444,1.0,1,6,0.16666666666666666,39.0,1,8,0.125,102.0,1,5,oncology,high_value,TERR_03,hospital,1.8,False,Mixed,0.1197,3,Other
395,2026-01-03 17:00:00,digital_ad,5,0.0,107.0,1,4,0.75,45.0,1,9,0.4444444444444444,1.0,1,6,0.16666666666666666,39.0,1,8,0.125,102.0,1,5,oncology,high_value,TERR_03,hospital,1.8,False,Mixed,0.1057,4,Other
396,2026-01-03 17:00:00,rep_visit,5,0.0,58.0,1,4,1.0,19.0,1,0,0.0,,0,4,0.5,183.0,1,5,0.0,1.0,1,4,cardiology,medium_value,TERR_38,clinic,6.6,False,Digital-Heavy,0.2265,0,Primary
396,2026-01-03 17:00:00,webinar,5,0.0,58.0,1,4,1.0,19.0,1,0,0.0,,0,4,0.5,183.0,1,5,0.0,1.0,1,4,cardiology,medium_value,TERR_38,clinic,6.6,False,Digital-Heavy,0.1479,1,Secondary
396,2026-01-03 17:00:00,phone_call,5,0.0,58.0,1,4,1.0,19.0,1,0,0.0,,0,4,0.5,183.0,1,5,0.0,1.0,1,4,cardiology,medium_value,TERR_38,clinic,6.6,False,Digital-Heavy,0.1258,2,Supporting
396,2026-01-03 17:00:00,email,5,0.0,58.0,1,4,1.0,19.0,1,0,0.0,,0,4,0.5,183.0,1,5,0.0,1.0,1,4,cardiology,medium_value,TERR_38,clinic,6.6,False,Digital-Heavy,0.1091,3,Other
396,2026-01-03 17:00:00,digital_ad,5,0.0,58.0,1,4,1.0,19.0,1,0,0.0,,0,4,0.5,183.0,1,5,0.0,1.0,1,4,cardiology,medium_value,TERR_38,clinic,6.6,False,Digital-Heavy,0.1058,4,Other
397,2026-01-03 17:00:00,rep_visit,5,0.4,16.0,1,3,0.3333333333333333,44.0,1,0,0.0,,0,2,0.5,164.0,1,2,0.5,130.0,1,4,endocrinology,low_value,TERR_43,private_practice,5.1,False,Digital-Heavy,0.35,0,Primary
397,2026-01-03 17:00:00,webinar,5,0.4,16.0,1,3,0.3333333333333333,44.0,1,0,0.0,,0,2,0.5,164.0,1,2,0.5,130.0,1,4,endocrinology,low_value,TERR_43,private_practice,5.1,False,Digital-Heavy,0.3492,1,Secondary
397,2026-01-03 17:00:00,phone_call,5,0.4,16.0,1,3,0.3333333333333333,44.0,1,0,0.0,,0,2,0.5,164.0,1,2,0.5,130.0,1,4,endocrinology,low_value,TERR_43,private_practice,5.1,False,Digital-Heavy,0.3127,2,Supporting
397,2026-01-03 17:00:00,email,5,0.4,16.0,1,3,0.3333333333333333,44.0,1,0,0.0,,0,2,0.5,164.0,1,2,0.5,130.0,1,4,endocrinology,low_value,TERR_43,private_practice,5.1,False,Digital-Heavy,0.2566,3,Other
